0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
75.000	34.200	17.045	8.785	4.527	2.292	1.133	0.559	0.376	0.691	1.959	4.956	10.933	22.803	50.000	
75.000	46.214	26.982	15.202	8.285	4.368	2.231	1.139	0.790	1.380	3.622	8.547	17.240	30.818	50.000	
75.000	50.854	32.100	19.161	10.909	5.955	3.133	1.646	1.158	1.923	4.761	10.702	20.435	33.916	50.000	
75.000	52.774	34.627	21.399	12.554	7.036	3.792	2.038	1.443	2.296	5.451	11.875	21.979	35.201	50.000	
75.000	53.602	35.851	22.598	13.516	7.716	4.233	2.314	1.644	2.531	5.838	12.478	22.711	35.759	50.000	
75.000	53.970	36.440	23.225	14.059	8.130	4.522	2.509	1.790	2.686	6.060	12.792	23.067	36.021	50.000	
75.000	54.159	36.781	23.638	14.474	8.506	4.847	2.788	2.042	2.938	6.339	13.109	23.398	36.265	50.000	
75.000	54.423	37.320	24.390	15.356	9.450	5.811	3.752	3.003	3.901	7.315	14.101	24.311	36.864	50.000	
75.000	55.236	38.924	26.611	17.992	12.335	8.830	6.837	6.119	7.035	10.460	17.132	26.861	38.390	50.000	
75.000	57.401	42.971	32.043	24.338	19.237	16.047	14.224	13.593	14.551	17.869	23.975	32.334	41.517	50.000	
75.000	61.834	50.869	42.343	36.186	32.027	29.383	27.863	27.392	28.336	31.198	35.994	41.801	46.936	50.000	
75.000	69.272	63.322	58.049	53.965	51.091	49.215	48.134	47.854	48.611	50.598	53.469	55.931	55.620	50.000	
75.000	80.702	80.061	78.078	76.199	74.775	73.812	73.259	73.141	73.549	74.475	75.493	75.259	70.220	50.000	
75.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	50.000	

