0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
75.000	31.064	13.099	5.443	2.200	0.863	0.329	0.122	0.044	0.016	0.201	1.808	7.459	20.709	50.000	
75.000	41.032	20.270	9.337	4.073	1.699	0.683	0.266	0.101	0.037	0.404	3.118	11.440	27.355	50.000	
75.000	44.412	23.585	11.551	5.313	2.325	0.976	0.395	0.156	0.060	0.535	3.811	13.194	29.609	50.000	
75.000	45.600	25.011	12.667	6.024	2.723	1.180	0.494	0.200	0.079	0.604	4.126	13.906	30.401	50.000	
75.000	46.025	25.599	13.188	6.393	2.950	1.307	0.559	0.232	0.094	0.638	4.257	14.181	30.685	50.000	
75.000	46.177	25.835	13.419	6.573	3.070	1.378	0.599	0.253	0.104	0.653	4.309	14.284	30.787	50.000	
75.000	46.232	25.927	13.517	6.655	3.129	1.417	0.621	0.265	0.110	0.660	4.329	14.322	30.824	50.000	
75.000	46.252	25.962	13.558	6.692	3.157	1.436	0.633	0.272	0.114	0.663	4.337	14.335	30.837	50.000	
75.000	46.258	25.976	13.574	6.707	3.170	1.445	0.639	0.275	0.116	0.665	4.339	14.340	30.842	50.000	
75.000	46.651	26.762	14.606	7.861	4.376	2.671	1.872	1.510	1.351	1.900	5.575	15.576	32.078	50.000	
75.000	49.484	31.785	20.900	14.788	11.589	10.003	9.252	8.908	8.755	9.307	12.982	22.984	37.084	50.000	
75.000	58.173	46.009	38.154	33.559	31.072	29.803	29.187	28.899	28.769	29.329	33.008	40.407	47.850	50.000	
75.000	74.547	70.378	66.790	64.444	63.091	62.369	62.005	61.830	61.748	62.328	64.424	67.185	66.259	50.000	
75.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	50.000	

