0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
75.000	35.619	19.248	11.155	6.651	4.001	2.468	1.723	1.673	2.382	4.064	7.164	12.734	23.774	50.000	
75.000	48.738	30.942	19.516	12.210	7.582	4.795	3.415	3.309	4.578	7.500	12.540	20.469	32.552	50.000	
75.000	54.197	37.393	24.992	16.281	10.423	6.760	4.903	4.734	6.363	10.039	16.069	24.749	36.235	50.000	
75.000	56.704	40.904	28.385	19.072	12.539	8.334	6.155	5.925	7.754	11.834	18.306	27.134	37.978	50.000	
75.000	57.971	42.893	30.530	21.031	14.185	9.687	7.320	7.045	8.974	13.246	19.875	28.630	38.962	50.000	
75.000	58.744	44.239	32.165	22.726	15.815	11.213	8.770	8.481	10.455	14.786	21.394	29.926	39.745	50.000	
75.000	59.470	45.610	34.005	24.854	18.090	13.554	11.142	10.876	12.855	17.120	23.513	31.596	40.691	50.000	
75.000	60.516	47.626	36.808	28.231	21.852	17.558	15.288	15.076	16.997	21.027	26.921	34.175	42.105	50.000	
75.000	62.233	50.895	41.335	33.698	27.979	24.119	22.097	21.951	23.708	27.264	32.278	38.175	44.270	50.000	
75.000	64.947	55.940	48.205	41.916	37.144	33.906	32.223	32.125	33.584	36.400	40.122	44.064	47.491	50.000	
75.000	68.959	63.133	57.750	53.153	49.565	47.098	45.816	45.738	46.782	48.664	50.809	52.332	52.216	50.000	
75.000	74.726	72.722	69.928	67.163	64.867	63.247	62.396	62.323	62.920	63.869	64.511	63.663	59.458	50.000	
75.000	83.542	84.972	84.319	83.181	82.117	81.336	80.917	80.865	81.096	81.377	81.164	79.195	72.163	50.000	
75.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	50.000	

