0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
75.000	25.781	8.496	2.710	0.842	0.256	0.077	0.023	0.007	0.002	0.001	0.000	3.125	17.188	50.000	
75.000	33.105	12.891	4.669	1.611	0.537	0.174	0.055	0.017	0.005	0.002	0.000	4.688	22.070	50.000	
75.000	35.229	14.703	5.704	2.102	0.746	0.256	0.086	0.028	0.009	0.003	0.001	5.274	23.486	50.000	
75.000	35.852	15.381	6.172	2.362	0.872	0.312	0.109	0.037	0.013	0.004	0.001	5.469	23.902	50.000	
75.000	36.035	15.620	6.365	2.484	0.938	0.345	0.124	0.044	0.015	0.005	0.002	5.530	24.024	50.000	
75.000	36.089	15.701	6.439	2.537	0.970	0.362	0.133	0.048	0.017	0.006	0.002	5.549	24.060	50.000	
75.000	36.105	15.728	6.467	2.559	0.985	0.371	0.137	0.050	0.018	0.006	0.002	5.554	24.070	50.000	
75.000	36.109	15.737	6.476	2.567	0.991	0.374	0.139	0.051	0.018	0.007	0.002	5.556	24.073	50.000	
75.000	36.111	15.740	6.480	2.570	0.993	0.376	0.140	0.052	0.019	0.007	0.002	5.556	24.074	50.000	
75.000	36.111	15.740	6.481	2.571	0.994	0.377	0.141	0.052	0.019	0.007	0.002	5.556	24.074	50.000	
75.000	36.111	15.741	6.481	2.572	0.994	0.377	0.141	0.052	0.019	0.007	0.002	5.556	24.074	50.000	
75.000	42.361	25.116	17.028	13.509	12.054	11.473	11.248	11.162	11.130	11.118	11.114	16.668	35.185	50.000	
75.000	64.236	56.236	51.848	49.742	48.806	48.411	48.251	48.187	48.163	48.154	48.150	53.704	59.722	50.000	
75.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	100.000	50.000	

